task_key,split,group,episode,delay_steps,valid_target_count,utility,revision_or_abs_diff,translation_revision,rotation_revision,gripper_sign_disagreement
libero_10:task3,development,arm,6,20,444,0.5328087210655212,0.46719127893447876,0.7971289157867432,1.2625603675842285,0.4234234094619751
libero_10:task3,development,arm,7,20,208,0.6418654918670654,0.35813453793525696,0.3746730387210846,0.89128577709198,0.05288461595773697
libero_10:task3,development,arm,8,20,207,0.6322948932647705,0.36770519614219666,0.4007141590118408,0.9185234308242798,0.04830917716026306
libero_10:task3,development,arm,9,20,500,0.5668861269950867,0.4331139028072357,0.6188745498657227,1.157041072845459,0.12800000607967377
libero_10:task3,development,arm,0,32,192,0.5879774689674377,0.41202250123023987,0.5412858128547668,1.1363811492919922,0.0833333358168602
libero_10:task3,development,arm,1,32,210,0.5795317888259888,0.42046818137168884,0.5585229992866516,1.2554882764816284,0.1428571492433548
libero_10:task3,development,arm,2,32,211,0.5980011820793152,0.4019987881183624,0.524969220161438,1.1129213571548462,0.06635071337223053
libero_10:task3,development,arm,3,32,210,0.5913057327270508,0.40869423747062683,0.5067169070243835,1.1189182996749878,0.06190476194024086
libero_10:task3,development,arm,4,32,199,0.5865629315376282,0.41343703866004944,0.5352874994277954,1.098857045173645,0.04522613063454628
libero_10:task3,development,arm,5,32,199,0.6278708577156067,0.3721291124820709,0.4021703004837036,0.9216895699501038,0.04020100459456444
libero_10:task3,development,arm,6,32,432,0.484565794467926,0.5154341459274292,0.8168643712997437,1.758916974067688,0.47685185074806213
libero_10:task3,development,arm,7,32,196,0.6197568774223328,0.38024309277534485,0.4010488986968994,0.9979227781295776,0.040816325694322586
libero_10:task3,development,arm,8,32,195,0.6229402422904968,0.37705978751182556,0.4539739489555359,0.9886372685432434,0.04615384712815285
libero_10:task3,development,arm,9,32,488,0.5368896126747131,0.46311038732528687,0.7436743974685669,1.2521554231643677,0.12090163677930832
libero_10:task3,development,gripper,0,0,224,1.0,0.0,,,0.0
libero_10:task3,development,gripper,1,0,242,1.0,0.0,,,0.0
libero_10:task3,development,gripper,2,0,243,1.0,0.0,,,0.0
libero_10:task3,development,gripper,3,0,242,1.0,0.0,,,0.0
libero_10:task3,development,gripper,4,0,231,1.0,0.0,,,0.0
libero_10:task3,development,gripper,5,0,231,1.0,0.0,,,0.0
libero_10:task3,development,gripper,6,0,464,1.0,0.0,,,0.0
libero_10:task3,development,gripper,7,0,228,1.0,0.0,,,0.0
libero_10:task3,development,gripper,8,0,227,1.0,0.0,,,0.0
libero_10:task3,development,gripper,9,0,520,1.0,0.0,,,0.0
libero_10:task3,development,gripper,0,4,220,0.9351148009300232,0.12984375655651093,,,0.059090908616781235
libero_10:task3,development,gripper,1,4,238,0.9215877056121826,0.1572093963623047,,,0.0714285746216774
libero_10:task3,development,gripper,2,4,239,0.9339689016342163,0.13266532123088837,,,0.05857740715146065
libero_10:task3,development,gripper,3,4,238,0.9268534779548645,0.14638729393482208,,,0.06722689419984818
libero_10:task3,development,gripper,4,4,227,0.9467272162437439,0.10690974444150925,,,0.04845815151929855
libero_10:task3,development,gripper,5,4,227,0.9595252871513367,0.08139196038246155,,,0.035242289304733276
libero_10:task3,development,gripper,6,4,460,0.8468567132949829,0.30700579285621643,,,0.14782609045505524
libero_10:task3,development,gripper,7,4,224,0.925502359867096,0.14938709139823914,,,0.0714285746216774
libero_10:task3,development,gripper,8,4,223,0.9511884450912476,0.09765462577342987,,,0.04035874456167221
libero_10:task3,development,gripper,9,4,516,0.8890580534934998,0.2220645695924759,,,0.10658914595842361
libero_10:task3,development,gripper,0,8,216,0.9298220276832581,0.14071223139762878,,,0.06481481343507767
libero_10:task3,development,gripper,1,8,234,0.8713899254798889,0.2578110992908478,,,0.12393162399530411
libero_10:task3,development,gripper,2,8,235,0.9331616759300232,0.13400179147720337,,,0.059574469923973083
libero_10:task3,development,gripper,3,8,234,0.9160919189453125,0.16819235682487488,,,0.08119658380746841
libero_10:task3,development,gripper,4,8,223,0.9360576272010803,0.12842810153961182,,,0.05829596519470215
libero_10:task3,development,gripper,5,8,223,0.9804479479789734,0.0392175056040287,,,0.013452914543449879
libero_10:task3,development,gripper,6,8,456,0.7381547093391418,0.5251455307006836,,,0.2587719261646271
libero_10:task3,development,gripper,7,8,220,0.9360767006874084,0.12824459373950958,,,0.059090908616781235
libero_10:task3,development,gripper,8,8,219,0.9374815821647644,0.12511983513832092,,,0.054794520139694214
libero_10:task3,development,gripper,9,8,512,0.8690124750137329,0.26221317052841187,,,0.126953125
libero_10:task3,development,gripper,0,16,208,0.9322894215583801,0.13561221957206726,,,0.0625
libero_10:task3,development,gripper,1,16,226,0.896953821182251,0.20641234517097473,,,0.09734513610601425
libero_10:task3,development,gripper,2,16,227,0.9221177101135254,0.1561778336763382,,,0.07048457860946655
libero_10:task3,development,gripper,3,16,226,0.9156304001808167,0.16891837120056152,,,0.0752212405204773
libero_10:task3,development,gripper,4,16,215,0.9300105571746826,0.1406014859676361,,,0.0651162788271904
libero_10:task3,development,gripper,5,16,215,0.9519947171211243,0.09632566571235657,,,0.041860464960336685
libero_10:task3,development,gripper,6,16,448,0.6183604001998901,0.7653330564498901,,,0.3794642984867096
libero_10:task3,development,gripper,7,16,212,0.9413133859634399,0.11825383454561234,,,0.05188679322600365
libero_10:task3,development,gripper,8,16,211,0.9385283589363098,0.12343572825193405,,,0.05213269963860512
libero_10:task3,development,gripper,9,16,504,0.8663589358329773,0.2675294578075409,,,0.1289682537317276
libero_10:task3,development,gripper,0,20,204,0.912305474281311,0.17572258412837982,,,0.0833333358168602
libero_10:task3,development,gripper,1,20,222,0.881939172744751,0.23676037788391113,,,0.11261261254549026
libero_10:task3,development,gripper,2,20,223,0.918482780456543,0.1632944941520691,,,0.07174888253211975
libero_10:task3,development,gripper,3,20,222,0.9235084056854248,0.1532067358493805,,,0.06756756454706192
libero_10:task3,development,gripper,4,20,211,0.9559924006462097,0.08844460546970367,,,0.0379146933555603
libero_10:task3,development,gripper,5,20,211,0.9601986408233643,0.0798422321677208,,,0.033175356686115265
libero_10:task3,development,gripper,6,20,444,0.5737871527671814,0.8544752597808838,,,0.4234234094619751
libero_10:task3,development,gripper,7,20,208,0.9406992197036743,0.11955748498439789,,,0.05288461595773697
libero_10:task3,development,gripper,8,20,207,0.9415017366409302,0.11727353930473328,,,0.04830917716026306
libero_10:task3,development,gripper,9,20,500,0.8679265975952148,0.26457837224006653,,,0.12800000607967377
libero_10:task3,development,gripper,0,32,192,0.9115412831306458,0.17711257934570312,,,0.0833333358168602
libero_10:task3,development,gripper,1,32,210,0.8518842458724976,0.29671818017959595,,,0.1428571492433548
libero_10:task3,development,gripper,2,32,211,0.9260284304618835,0.14899103343486786,,,0.06635071337223053
libero_10:task3,development,gripper,3,32,210,0.9264113903045654,0.14740996062755585,,,0.06190476194024086
libero_10:task3,development,gripper,4,32,199,0.9484813213348389,0.10338126868009567,,,0.04522613063454628
libero_10:task3,development,gripper,5,32,199,0.9533237218856812,0.09351474791765213,,,0.04020100459456444
libero_10:task3,development,gripper,6,32,432,0.52147376537323,0.9600343108177185,,,0.47685185074806213
libero_10:task3,development,gripper,7,32,196,0.9512927532196045,0.09787657856941223,,,0.040816325694322586
libero_10:task3,development,gripper,8,32,195,0.945121705532074,0.11031273007392883,,,0.04615384712815285
libero_10:task3,development,gripper,9,32,488,0.8737073540687561,0.2529577314853668,,,0.12090163677930832
libero_10:task5,held_out,arm,0,0,246,1.0,0.0,0.0,0.0,0.0
libero_10:task5,held_out,arm,1,0,520,1.0,0.0,0.0,0.0,0.0
libero_10:task5,held_out,arm,2,0,317,1.0,0.0,0.0,0.0,0.0
libero_10:task5,held_out,arm,3,0,190,1.0,0.0,0.0,0.0,0.0
libero_10:task5,held_out,arm,4,0,427,1.0,0.0,0.0,0.0,0.0
libero_10:task5,held_out,arm,5,0,187,1.0,0.0,0.0,0.0,0.0
libero_10:task5,held_out,arm,6,0,520,1.0,0.0,0.0,0.0,0.0
libero_10:task5,held_out,arm,7,0,445,1.0,0.0,0.0,0.0,0.0
libero_10:task5,held_out,arm,8,0,315,1.0,0.0,0.0,0.0,0.0
libero_10:task5,held_out,arm,9,0,187,1.0,0.0,0.0,0.0,0.0
libero_10:task5,held_out,arm,0,4,242,0.6850538849830627,0.31494608521461487,0.36465296149253845,0.63271164894104,0.012396694160997868
libero_10:task5,held_out,arm,1,4,516,0.634164571762085,0.36583542823791504,0.47177544236183167,0.7958057522773743,0.0058139534667134285
libero_10:task5,held_out,arm,2,4,313,0.6559703946113586,0.34402957558631897,0.43749186396598816,0.7320165634155273,0.015974441543221474
libero_10:task5,held_out,arm,3,4,186,0.7040991187095642,0.2959009110927582,0.35783517360687256,0.5447500348091125,0.005376344081014395
libero_10:task5,held_out,arm,4,4,423,0.6482188701629639,0.35178110003471375,0.4630586802959442,0.7298242449760437,0.004728132393211126
libero_10:task5,held_out,arm,5,4,183,0.6989021301269531,0.3010978400707245,0.34342658519744873,0.5823574662208557,0.01092896144837141
libero_10:task5,held_out,arm,6,4,516,0.6480861306190491,0.3519138693809509,0.467037171125412,0.7137922048568726,0.0019379844889044762
libero_10:task5,held_out,arm,7,4,441,0.6482897996902466,0.3517102003097534,0.4461013078689575,0.7389540076255798,0.0022675737272948027
libero_10:task5,held_out,arm,8,4,311,0.656577467918396,0.343422532081604,0.4175291359424591,0.7320943474769592,0.01929260417819023
libero_10:task5,held_out,arm,9,4,183,0.7048488259315491,0.2951512038707733,0.3425919711589813,0.5495560169219971,0.016393441706895828
libero_10:task5,held_out,arm,0,8,238,0.6838352680206299,0.31616467237472534,0.3762647211551666,0.620022177696228,0.021008403971791267
libero_10:task5,held_out,arm,1,8,512,0.6264437437057495,0.3735562562942505,0.5000560283660889,0.8066598176956177,0.005859375
libero_10:task5,held_out,arm,2,8,309,0.6502701044082642,0.3497299253940582,0.4560368061065674,0.7391831278800964,0.012944984249770641
libero_10:task5,held_out,arm,3,8,182,0.6979852318763733,0.3020147383213043,0.37377724051475525,0.5468675494194031,0.016483517363667488
libero_10:task5,held_out,arm,4,8,419,0.6521945595741272,0.3478054106235504,0.45902785658836365,0.7078264355659485,0.00477326987311244
libero_10:task5,held_out,arm,5,8,179,0.6902455687522888,0.3097544312477112,0.35047364234924316,0.6071199178695679,0.016759777441620827
libero_10:task5,held_out,arm,6,8,512,0.6362015604972839,0.3637984097003937,0.4920494854450226,0.7472661733627319,0.001953125
libero_10:task5,held_out,arm,7,8,437,0.6403682827949524,0.35963174700737,0.48501166701316833,0.7360677123069763,0.006864988710731268
libero_10:task5,held_out,arm,8,8,307,0.657738208770752,0.34226182103157043,0.4260748326778412,0.7277806401252747,0.013029315508902073
libero_10:task5,held_out,arm,9,8,179,0.6913551092147827,0.3086448907852173,0.3804709017276764,0.5728422403335571,0.011173184029757977
libero_10:task5,held_out,arm,0,16,230,0.6738046407699585,0.3261953294277191,0.38668152689933777,0.6584047675132751,0.008695651777088642
libero_10:task5,held_out,arm,1,16,504,0.6110103130340576,0.38898971676826477,0.5500827431678772,0.8538358211517334,0.007936508394777775
libero_10:task5,held_out,arm,2,16,301,0.636674702167511,0.3633253574371338,0.49141666293144226,0.7893627285957336,0.02657807245850563
libero_10:task5,held_out,arm,3,16,174,0.6935548186302185,0.3064451515674591,0.389276921749115,0.5570862889289856,0.01149425283074379
libero_10:task5,held_out,arm,4,16,411,0.6330515146255493,0.36694851517677307,0.5066018104553223,0.7608757019042969,0.014598540030419827
libero_10:task5,held_out,arm,5,16,171,0.6958305239677429,0.30416953563690186,0.34101730585098267,0.5825183391571045,0.011695906519889832
libero_10:task5,held_out,arm,6,16,504,0.6114839315414429,0.3885160982608795,0.5484169125556946,0.8449851274490356,0.003968254197388887
libero_10:task5,held_out,arm,7,16,429,0.6284445524215698,0.3715554177761078,0.519973874092102,0.7781679630279541,0.0023310023825615644
libero_10:task5,held_out,arm,8,16,299,0.6407579779624939,0.3592420220375061,0.4688430726528168,0.7653477787971497,0.010033444501459599
libero_10:task5,held_out,arm,9,16,171,0.6835771799087524,0.31642279028892517,0.3890598714351654,0.6044671535491943,0.02923976629972458
libero_10:task5,held_out,arm,0,20,226,0.6756502389907837,0.3243497908115387,0.40023115277290344,0.6393777132034302,0.008849557489156723
libero_10:task5,held_out,arm,1,20,500,0.6061878800392151,0.3938121199607849,0.578863263130188,0.8518744111061096,0.00800000037997961
libero_10:task5,held_out,arm,2,20,297,0.6330998539924622,0.36690014600753784,0.5097129344940186,0.7718066573143005,0.010101010091602802
libero_10:task5,held_out,arm,3,20,170,0.6834861040115356,0.31651392579078674,0.4176460802555084,0.5686873197555542,0.0235294122248888
libero_10:task5,held_out,arm,4,20,407,0.6242291927337646,0.37577080726623535,0.5278295278549194,0.7863281965255737,0.007371007464826107
libero_10:task5,held_out,arm,5,20,167,0.6873722076416016,0.31262776255607605,0.3457050621509552,0.6191219091415405,0.01796407252550125
libero_10:task5,held_out,arm,6,20,500,0.6035962104797363,0.39640381932258606,0.5757107138633728,0.8726515173912048,0.0020000000949949026
libero_10:task5,held_out,arm,7,20,425,0.6131690144538879,0.38683101534843445,0.5707347393035889,0.823053240776062,0.002352941082790494
libero_10:task5,held_out,arm,8,20,295,0.6420348882675171,0.35796505212783813,0.4821022152900696,0.7742769122123718,0.010169491171836853
libero_10:task5,held_out,arm,9,20,167,0.6938322186470032,0.30616775155067444,0.36751893162727356,0.5756344199180603,0.023952096700668335
libero_10:task5,held_out,arm,0,32,214,0.662155270576477,0.3378446400165558,0.44896528124809265,0.6487634778022766,0.014018691144883633
libero_10:task5,held_out,arm,1,32,488,0.5919715166091919,0.40802842378616333,0.6359370350837708,0.8789379596710205,0.008196720853447914
libero_10:task5,held_out,arm,2,32,285,0.61827552318573,0.38172447681427,0.5671375393867493,0.8123918771743774,0.017543859779834747
libero_10:task5,held_out,arm,3,32,158,0.6816732883453369,0.3183267116546631,0.4333759844303131,0.5631177425384521,0.012658228166401386
libero_10:task5,held_out,arm,4,32,395,0.6052619814872742,0.3947380781173706,0.5893081426620483,0.8371261358261108,0.02278481051325798
libero_10:task5,held_out,arm,5,32,155,0.6846215128898621,0.31537845730781555,0.3993508517742157,0.5871710777282715,0.03870967775583267
libero_10:task5,held_out,arm,6,32,488,0.5769444704055786,0.4230555593967438,0.6730804443359375,0.9517495632171631,0.004098360426723957
libero_10:task5,held_out,arm,7,32,413,0.593635082244873,0.40636488795280457,0.6533095240592957,0.8585476875305176,0.007263922598212957
libero_10:task5,held_out,arm,8,32,283,0.6257349848747253,0.37426507472991943,0.5517044067382812,0.7844916582107544,0.007067137863487005
libero_10:task5,held_out,arm,9,32,155,0.6875850558280945,0.3124149441719055,0.387043833732605,0.5752035975456238,0.012903225608170033
libero_10:task5,held_out,gripper,0,0,246,1.0,0.0,,,0.0
libero_10:task5,held_out,gripper,1,0,520,1.0,0.0,,,0.0
libero_10:task5,held_out,gripper,2,0,317,1.0,0.0,,,0.0
libero_10:task5,held_out,gripper,3,0,190,1.0,0.0,,,0.0
libero_10:task5,held_out,gripper,4,0,427,1.0,0.0,,,0.0
libero_10:task5,held_out,gripper,5,0,187,1.0,0.0,,,0.0
libero_10:task5,held_out,gripper,6,0,520,1.0,0.0,,,0.0
libero_10:task5,held_out,gripper,7,0,445,1.0,0.0,,,0.0
libero_10:task5,held_out,gripper,8,0,315,1.0,0.0,,,0.0
libero_10:task5,held_out,gripper,9,0,187,1.0,0.0,,,0.0
libero_10:task5,held_out,gripper,0,4,242,0.9823169112205505,0.035492099821567535,,,0.012396694160997868
libero_10:task5,held_out,gripper,1,4,516,0.9881544709205627,0.023691151291131973,,,0.0058139534667134285
libero_10:task5,held_out,gripper,2,4,313,0.9789997935295105,0.042178310453891754,,,0.015974441543221474
libero_10:task5,held_out,gripper,3,4,186,0.9878668189048767,0.024266298860311508,,,0.005376344081014395
libero_10:task5,held_out,gripper,4,4,423,0.988767683506012,0.022464780136942863,,,0.004728132393211126
libero_10:task5,held_out,gripper,5,4,183,0.983539342880249,0.03292131796479225,,,0.01092896144837141
libero_10:task5,held_out,gripper,6,4,516,0.9922577738761902,0.015484295785427094,,,0.0019379844889044762
libero_10:task5,held_out,gripper,7,4,441,0.9916477203369141,0.01670442707836628,,,0.0022675737272948027
libero_10:task5,held_out,gripper,8,4,311,0.9760316610336304,0.04797378554940224,,,0.01929260417819023
libero_10:task5,held_out,gripper,9,4,183,0.9786109924316406,0.04278714954853058,,,0.016393441706895828
libero_10:task5,held_out,gripper,0,8,238,0.9745136499404907,0.05100667104125023,,,0.021008403971791267
libero_10:task5,held_out,gripper,1,8,512,0.9879828691482544,0.024034900590777397,,,0.005859375
libero_10:task5,held_out,gripper,2,8,309,0.9815517663955688,0.03697778657078743,,,0.012944984249770641
libero_10:task5,held_out,gripper,3,8,182,0.9772759675979614,0.0454963743686676,,,0.016483517363667488
libero_10:task5,held_out,gripper,4,8,419,0.988839864730835,0.022320395335555077,,,0.00477326987311244
libero_10:task5,held_out,gripper,5,8,179,0.9777795672416687,0.044557660818099976,,,0.016759777441620827
libero_10:task5,held_out,gripper,6,8,512,0.9921475648880005,0.015704911202192307,,,0.001953125
libero_10:task5,held_out,gripper,7,8,437,0.9873061776161194,0.025387709960341454,,,0.006864988710731268
libero_10:task5,held_out,gripper,8,8,307,0.9814313054084778,0.0373213067650795,,,0.013029315508902073
libero_10:task5,held_out,gripper,9,8,179,0.9832698702812195,0.033472348004579544,,,0.011173184029757977
libero_10:task5,held_out,gripper,0,16,230,0.9852253198623657,0.029557660222053528,,,0.008695651777088642
libero_10:task5,held_out,gripper,1,16,504,0.9853982925415039,0.0292033888399601,,,0.007936508394777775
libero_10:task5,held_out,gripper,2,16,301,0.9680981636047363,0.0639851838350296,,,0.02657807245850563
libero_10:task5,held_out,gripper,3,16,174,0.9823285937309265,0.03538520261645317,,,0.01149425283074379
libero_10:task5,held_out,gripper,4,16,411,0.9787615537643433,0.042498186230659485,,,0.014598540030419827
libero_10:task5,held_out,gripper,5,16,171,0.9829367399215698,0.034126561135053635,,,0.011695906519889832
libero_10:task5,held_out,gripper,6,16,504,0.9900010228157043,0.019997945055365562,,,0.003968254197388887
libero_10:task5,held_out,gripper,7,16,429,0.9916095733642578,0.016780849546194077,,,0.0023310023825615644
libero_10:task5,held_out,gripper,8,16,299,0.9842017889022827,0.031697072088718414,,,0.010033444501459599
libero_10:task5,held_out,gripper,9,16,171,0.9651392698287964,0.06979958713054657,,,0.02923976629972458
libero_10:task5,held_out,gripper,0,20,226,0.9856745600700378,0.02872002311050892,,,0.008849557489156723
libero_10:task5,held_out,gripper,1,20,500,0.9858044385910034,0.028401466086506844,,,0.00800000037997961
libero_10:task5,held_out,gripper,2,20,297,0.9840279221534729,0.031944166868925095,,,0.010101010091602802
libero_10:task5,held_out,gripper,3,20,170,0.9703264832496643,0.05934714525938034,,,0.0235294122248888
libero_10:task5,held_out,gripper,4,20,407,0.9855639934539795,0.02888372540473938,,,0.007371007464826107
libero_10:task5,held_out,gripper,5,20,167,0.9751372933387756,0.049766723066568375,,,0.01796407252550125
libero_10:task5,held_out,gripper,6,20,500,0.9916905760765076,0.01661897636950016,,,0.0020000000949949026
libero_10:task5,held_out,gripper,7,20,425,0.9909607172012329,0.018078573048114777,,,0.002352941082790494
libero_10:task5,held_out,gripper,8,20,295,0.9841201901435852,0.031842708587646484,,,0.010169491171836853
libero_10:task5,held_out,gripper,9,20,167,0.9701926112174988,0.05964943394064903,,,0.023952096700668335
libero_10:task5,held_out,gripper,0,32,214,0.9797905087471008,0.04041901230812073,,,0.014018691144883633
libero_10:task5,held_out,gripper,1,32,488,0.9855844378471375,0.028831247240304947,,,0.008196720853447914
libero_10:task5,held_out,gripper,2,32,285,0.9763070940971375,0.047400444746017456,,,0.017543859779834747
libero_10:task5,held_out,gripper,3,32,158,0.9810999631881714,0.037800319492816925,,,0.012658228166401386
libero_10:task5,held_out,gripper,4,32,395,0.9698277711868286,0.06038423255085945,,,0.02278481051325798
libero_10:task5,held_out,gripper,5,32,155,0.9544991850852966,0.09108244627714157,,,0.03870967775583267
libero_10:task5,held_out,gripper,6,32,488,0.9895427227020264,0.02095077559351921,,,0.004098360426723957
libero_10:task5,held_out,gripper,7,32,413,0.9856382608413696,0.02875858172774315,,,0.007263922598212957
libero_10:task5,held_out,gripper,8,32,283,0.9866698384284973,0.02670510672032833,,,0.007067137863487005
libero_10:task5,held_out,gripper,9,32,155,0.9797070026397705,0.040600892156362534,,,0.012903225608170033
