cohort,replay_id,view,path
phase1_swaps,phase1_h4-libero_10-task04-state24-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state24-treatment_arm_plus_baseline_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task04-state24-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state24-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task04-state25-baseline_arm_plus_treatment_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state25-baseline_arm_plus_treatment_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task04-state25-baseline_arm_plus_treatment_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state25-baseline_arm_plus_treatment_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task04-state25-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state25-treatment_arm_plus_baseline_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task04-state25-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state25-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task04-state28-baseline_arm_plus_treatment_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state28-baseline_arm_plus_treatment_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task04-state28-baseline_arm_plus_treatment_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state28-baseline_arm_plus_treatment_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task04-state28-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state28-treatment_arm_plus_baseline_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task04-state28-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state28-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task04-state31-baseline_arm_plus_treatment_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state31-baseline_arm_plus_treatment_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task04-state31-baseline_arm_plus_treatment_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state31-baseline_arm_plus_treatment_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task04-state31-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state31-treatment_arm_plus_baseline_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task04-state31-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state31-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task04-state40-baseline_arm_plus_treatment_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state40-baseline_arm_plus_treatment_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task04-state40-baseline_arm_plus_treatment_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state40-baseline_arm_plus_treatment_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task04-state40-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state40-treatment_arm_plus_baseline_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task04-state40-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state40-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task04-state41-baseline_arm_plus_treatment_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state41-baseline_arm_plus_treatment_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task04-state41-baseline_arm_plus_treatment_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state41-baseline_arm_plus_treatment_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task04-state41-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state41-treatment_arm_plus_baseline_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task04-state41-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state41-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task05-state19-baseline_arm_plus_treatment_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task05-state19-baseline_arm_plus_treatment_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task05-state19-baseline_arm_plus_treatment_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task05-state19-baseline_arm_plus_treatment_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task05-state19-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task05-state19-treatment_arm_plus_baseline_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task05-state19-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task05-state19-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task05-state36-baseline_arm_plus_treatment_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task05-state36-baseline_arm_plus_treatment_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task05-state36-baseline_arm_plus_treatment_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task05-state36-baseline_arm_plus_treatment_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task05-state36-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task05-state36-treatment_arm_plus_baseline_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task05-state36-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task05-state36-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task06-state16-baseline_arm_plus_treatment_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state16-baseline_arm_plus_treatment_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task06-state16-baseline_arm_plus_treatment_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state16-baseline_arm_plus_treatment_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task06-state16-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state16-treatment_arm_plus_baseline_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task06-state16-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state16-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task06-state17-baseline_arm_plus_treatment_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state17-baseline_arm_plus_treatment_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task06-state17-baseline_arm_plus_treatment_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state17-baseline_arm_plus_treatment_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task06-state17-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state17-treatment_arm_plus_baseline_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task06-state17-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state17-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task06-state18-baseline_arm_plus_treatment_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state18-baseline_arm_plus_treatment_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task06-state18-baseline_arm_plus_treatment_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state18-baseline_arm_plus_treatment_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task06-state18-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state18-treatment_arm_plus_baseline_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task06-state18-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state18-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task06-state29-baseline_arm_plus_treatment_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state29-baseline_arm_plus_treatment_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task06-state29-baseline_arm_plus_treatment_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state29-baseline_arm_plus_treatment_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task06-state29-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state29-treatment_arm_plus_baseline_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task06-state29-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state29-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task06-state34-baseline_arm_plus_treatment_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state34-baseline_arm_plus_treatment_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task06-state34-baseline_arm_plus_treatment_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state34-baseline_arm_plus_treatment_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task06-state34-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state34-treatment_arm_plus_baseline_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task06-state34-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state34-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task06-state38-baseline_arm_plus_treatment_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state38-baseline_arm_plus_treatment_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task06-state38-baseline_arm_plus_treatment_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state38-baseline_arm_plus_treatment_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task06-state38-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state38-treatment_arm_plus_baseline_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task06-state38-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state38-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task06-state40-baseline_arm_plus_treatment_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state40-baseline_arm_plus_treatment_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task06-state40-baseline_arm_plus_treatment_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state40-baseline_arm_plus_treatment_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task06-state40-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state40-treatment_arm_plus_baseline_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task06-state40-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state40-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task06-state49-baseline_arm_plus_treatment_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state49-baseline_arm_plus_treatment_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task06-state49-baseline_arm_plus_treatment_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state49-baseline_arm_plus_treatment_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task06-state49-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state49-treatment_arm_plus_baseline_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task06-state49-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state49-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task07-state15-baseline_arm_plus_treatment_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state15-baseline_arm_plus_treatment_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task07-state15-baseline_arm_plus_treatment_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state15-baseline_arm_plus_treatment_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task07-state15-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state15-treatment_arm_plus_baseline_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task07-state15-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state15-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task07-state16-baseline_arm_plus_treatment_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state16-baseline_arm_plus_treatment_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task07-state16-baseline_arm_plus_treatment_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state16-baseline_arm_plus_treatment_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task07-state16-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state16-treatment_arm_plus_baseline_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task07-state16-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state16-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task07-state22-baseline_arm_plus_treatment_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state22-baseline_arm_plus_treatment_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task07-state22-baseline_arm_plus_treatment_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state22-baseline_arm_plus_treatment_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task07-state22-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state22-treatment_arm_plus_baseline_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task07-state22-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state22-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task07-state24-baseline_arm_plus_treatment_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state24-baseline_arm_plus_treatment_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task07-state24-baseline_arm_plus_treatment_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state24-baseline_arm_plus_treatment_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task07-state24-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state24-treatment_arm_plus_baseline_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task07-state24-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state24-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task07-state29-baseline_arm_plus_treatment_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state29-baseline_arm_plus_treatment_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task07-state29-baseline_arm_plus_treatment_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state29-baseline_arm_plus_treatment_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task07-state29-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state29-treatment_arm_plus_baseline_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task07-state29-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state29-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task07-state30-baseline_arm_plus_treatment_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state30-baseline_arm_plus_treatment_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task07-state30-baseline_arm_plus_treatment_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state30-baseline_arm_plus_treatment_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task07-state30-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state30-treatment_arm_plus_baseline_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task07-state30-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state30-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task07-state42-baseline_arm_plus_treatment_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state42-baseline_arm_plus_treatment_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task07-state42-baseline_arm_plus_treatment_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state42-baseline_arm_plus_treatment_gripper.wrist.mp4
phase1_swaps,phase1_h4-libero_10-task07-state42-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state42-treatment_arm_plus_baseline_gripper.agent.mp4
phase1_swaps,phase1_h4-libero_10-task07-state42-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state42-treatment_arm_plus_baseline_gripper.wrist.mp4
