contrast,block_id,pair_type,task_id,state_id,baseline_agent,baseline_wrist,treatment_agent,treatment_wrist,baseline_arm_treatment_gripper_agent,baseline_arm_treatment_gripper_wrist,treatment_arm_baseline_gripper_agent,treatment_arm_baseline_gripper_wrist
development_h4,libero_10-task03-state24,harm,3,24,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task03-state24-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task03-state24-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task03-state24-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task03-state24-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task03-state24-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task03-state24-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task03-state24-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task03-state24-treatment_arm_plus_baseline_gripper.wrist.mp4
development_h4,libero_10-task04-state21,harm,4,21,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task04-state21-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task04-state21-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task04-state21-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task04-state21-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task04-state21-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task04-state21-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task04-state21-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task04-state21-treatment_arm_plus_baseline_gripper.wrist.mp4
development_h4,libero_10-task04-state24,harm,4,24,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task04-state24-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task04-state24-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task04-state24-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task04-state24-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task04-state24-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task04-state24-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task04-state24-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task04-state24-treatment_arm_plus_baseline_gripper.wrist.mp4
development_h4,libero_10-task04-state25,rescue,4,25,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task04-state25-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task04-state25-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task04-state25-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task04-state25-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task04-state25-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task04-state25-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task04-state25-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task04-state25-treatment_arm_plus_baseline_gripper.wrist.mp4
development_h4,libero_10-task04-state28,rescue,4,28,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task04-state28-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task04-state28-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task04-state28-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task04-state28-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task04-state28-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task04-state28-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task04-state28-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task04-state28-treatment_arm_plus_baseline_gripper.wrist.mp4
development_h4,libero_10-task04-state31,rescue,4,31,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task04-state31-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task04-state31-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task04-state31-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task04-state31-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task04-state31-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task04-state31-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task04-state31-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task04-state31-treatment_arm_plus_baseline_gripper.wrist.mp4
development_h4,libero_10-task06-state29,harm,6,29,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task06-state29-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task06-state29-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task06-state29-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task06-state29-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task06-state29-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task06-state29-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task06-state29-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task06-state29-treatment_arm_plus_baseline_gripper.wrist.mp4
development_h4,libero_10-task06-state34,harm,6,34,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task06-state34-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task06-state34-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task06-state34-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task06-state34-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task06-state34-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task06-state34-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task06-state34-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task06-state34-treatment_arm_plus_baseline_gripper.wrist.mp4
development_h4,libero_10-task07-state22,rescue,7,22,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state22-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state22-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state22-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state22-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task07-state22-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task07-state22-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task07-state22-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task07-state22-treatment_arm_plus_baseline_gripper.wrist.mp4
development_h4,libero_10-task07-state24,rescue,7,24,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state24-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state24-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state24-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state24-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task07-state24-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task07-state24-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task07-state24-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task07-state24-treatment_arm_plus_baseline_gripper.wrist.mp4
development_h4,libero_10-task07-state29,rescue,7,29,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state29-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state29-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state29-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state29-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task07-state29-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task07-state29-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task07-state29-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task07-state29-treatment_arm_plus_baseline_gripper.wrist.mp4
development_h4,libero_10-task07-state30,harm,7,30,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state30-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state30-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state30-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task07-state30-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task07-state30-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task07-state30-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task07-state30-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task07-state30-treatment_arm_plus_baseline_gripper.wrist.mp4
development_h4,libero_10-task08-state26,rescue,8,26,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state26-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state26-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state26-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state26-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task08-state26-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task08-state26-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task08-state26-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task08-state26-treatment_arm_plus_baseline_gripper.wrist.mp4
development_h4,libero_10-task08-state27,rescue,8,27,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state27-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state27-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state27-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state27-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task08-state27-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task08-state27-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task08-state27-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task08-state27-treatment_arm_plus_baseline_gripper.wrist.mp4
development_h4,libero_10-task08-state29,rescue,8,29,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state29-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state29-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state29-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state29-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task08-state29-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task08-state29-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task08-state29-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task08-state29-treatment_arm_plus_baseline_gripper.wrist.mp4
development_h4,libero_10-task08-state31,rescue,8,31,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state31-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state31-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state31-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state31-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task08-state31-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task08-state31-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task08-state31-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task08-state31-treatment_arm_plus_baseline_gripper.wrist.mp4
development_h4,libero_10-task08-state32,rescue,8,32,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state32-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state32-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state32-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task08-state32-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task08-state32-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task08-state32-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task08-state32-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task08-state32-treatment_arm_plus_baseline_gripper.wrist.mp4
development_h4,libero_10-task09-state30,rescue,9,30,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task09-state30-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task09-state30-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task09-state30-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development/libero_10-task09-state30-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task09-state30-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task09-state30-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task09-state30-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task09-state30-treatment_arm_plus_baseline_gripper.wrist.mp4
