task,episode,timestep,phase,state_id,scale_index,scale_m,perturbation_type,perturbation_magnitude,perturbation_dx,perturbation_dy,perturbation_dz,branch_success,branch_valid,branch_error,original_suffix_success,expert_success,criticality_at_scale,action_magnitude,action_velocity,action_acceleration,gripper_transition,eef_object_distance,object_goal_distance
StackCube-v1,6,0,0.0,f186dee1eeec58b10596266cbbb59d3df0cc79aacc838bfa8656c321fd1b038f,2,0.006,eef_joint_1-,0.04,0.0,-0.04,0.0,0,1,,1,1,0.33333333333333337,3.899412155151367,3.899412155151367,3.899412155151367,1.0,0.18891815841197968,0.16813079520573918
StackCube-v1,6,5,0.09090909090909091,8e02672b6aecefde5e324296d477aa586a99e9cfbd1f20f4afa89930540209bc,0,0.0015,object_pos_x+,0.0015,0.0015,0.0,0.0,1,1,,1,1,0.0,3.899412155151367,0.0,0.0,0.0,0.06835611164569855,0.16813140284395758
StackCube-v1,6,5,0.09090909090909091,8e02672b6aecefde5e324296d477aa586a99e9cfbd1f20f4afa89930540209bc,0,0.0015,object_pos_x-,0.0015,-0.0015,0.0,0.0,1,1,,1,1,0.0,3.899412155151367,0.0,0.0,0.0,0.06835611164569855,0.16813140284395758
StackCube-v1,6,5,0.09090909090909091,8e02672b6aecefde5e324296d477aa586a99e9cfbd1f20f4afa89930540209bc,0,0.0015,object_pos_y+,0.0015,0.0,0.0015,0.0,1,1,,1,1,0.0,3.899412155151367,0.0,0.0,0.0,0.06835611164569855,0.16813140284395758
StackCube-v1,6,5,0.09090909090909091,8e02672b6aecefde5e324296d477aa586a99e9cfbd1f20f4afa89930540209bc,0,0.0015,object_pos_y-,0.0015,0.0,-0.0015,0.0,1,1,,1,1,0.0,3.899412155151367,0.0,0.0,0.0,0.06835611164569855,0.16813140284395758
StackCube-v1,6,5,0.09090909090909091,8e02672b6aecefde5e324296d477aa586a99e9cfbd1f20f4afa89930540209bc,0,0.0015,eef_joint_1+,0.01,0.0,0.01,0.0,1,1,,1,1,0.0,3.899412155151367,0.0,0.0,0.0,0.06835611164569855,0.16813140284395758
StackCube-v1,6,5,0.09090909090909091,8e02672b6aecefde5e324296d477aa586a99e9cfbd1f20f4afa89930540209bc,0,0.0015,eef_joint_1-,0.01,0.0,-0.01,0.0,1,1,,1,1,0.0,3.899412155151367,0.0,0.0,0.0,0.06835611164569855,0.16813140284395758
StackCube-v1,6,5,0.09090909090909091,8e02672b6aecefde5e324296d477aa586a99e9cfbd1f20f4afa89930540209bc,1,0.003,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.16666666666666663,3.899412155151367,0.0,0.0,0.0,0.06835611164569855,0.16813140284395758
StackCube-v1,6,5,0.09090909090909091,8e02672b6aecefde5e324296d477aa586a99e9cfbd1f20f4afa89930540209bc,1,0.003,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.16666666666666663,3.899412155151367,0.0,0.0,0.0,0.06835611164569855,0.16813140284395758
StackCube-v1,6,5,0.09090909090909091,8e02672b6aecefde5e324296d477aa586a99e9cfbd1f20f4afa89930540209bc,1,0.003,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.16666666666666663,3.899412155151367,0.0,0.0,0.0,0.06835611164569855,0.16813140284395758
StackCube-v1,6,5,0.09090909090909091,8e02672b6aecefde5e324296d477aa586a99e9cfbd1f20f4afa89930540209bc,1,0.003,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.16666666666666663,3.899412155151367,0.0,0.0,0.0,0.06835611164569855,0.16813140284395758
StackCube-v1,6,5,0.09090909090909091,8e02672b6aecefde5e324296d477aa586a99e9cfbd1f20f4afa89930540209bc,1,0.003,eef_joint_1+,0.02,0.0,0.02,0.0,1,1,,1,1,0.16666666666666663,3.899412155151367,0.0,0.0,0.0,0.06835611164569855,0.16813140284395758
StackCube-v1,6,5,0.09090909090909091,8e02672b6aecefde5e324296d477aa586a99e9cfbd1f20f4afa89930540209bc,1,0.003,eef_joint_1-,0.02,0.0,-0.02,0.0,0,1,,1,1,0.16666666666666663,3.899412155151367,0.0,0.0,0.0,0.06835611164569855,0.16813140284395758
StackCube-v1,6,5,0.09090909090909091,8e02672b6aecefde5e324296d477aa586a99e9cfbd1f20f4afa89930540209bc,2,0.006,object_pos_x+,0.006,0.006,0.0,0.0,1,1,,1,1,0.33333333333333337,3.899412155151367,0.0,0.0,0.0,0.06835611164569855,0.16813140284395758
StackCube-v1,6,5,0.09090909090909091,8e02672b6aecefde5e324296d477aa586a99e9cfbd1f20f4afa89930540209bc,2,0.006,object_pos_x-,0.006,-0.006,0.0,0.0,1,1,,1,1,0.33333333333333337,3.899412155151367,0.0,0.0,0.0,0.06835611164569855,0.16813140284395758
StackCube-v1,6,5,0.09090909090909091,8e02672b6aecefde5e324296d477aa586a99e9cfbd1f20f4afa89930540209bc,2,0.006,object_pos_y+,0.006,0.0,0.006,0.0,1,1,,1,1,0.33333333333333337,3.899412155151367,0.0,0.0,0.0,0.06835611164569855,0.16813140284395758
StackCube-v1,6,5,0.09090909090909091,8e02672b6aecefde5e324296d477aa586a99e9cfbd1f20f4afa89930540209bc,2,0.006,object_pos_y-,0.006,0.0,-0.006,0.0,1,1,,1,1,0.33333333333333337,3.899412155151367,0.0,0.0,0.0,0.06835611164569855,0.16813140284395758
StackCube-v1,6,5,0.09090909090909091,8e02672b6aecefde5e324296d477aa586a99e9cfbd1f20f4afa89930540209bc,2,0.006,eef_joint_1+,0.04,0.0,0.04,0.0,0,1,,1,1,0.33333333333333337,3.899412155151367,0.0,0.0,0.0,0.06835611164569855,0.16813140284395758
StackCube-v1,6,5,0.09090909090909091,8e02672b6aecefde5e324296d477aa586a99e9cfbd1f20f4afa89930540209bc,2,0.006,eef_joint_1-,0.04,0.0,-0.04,0.0,0,1,,1,1,0.33333333333333337,3.899412155151367,0.0,0.0,0.0,0.06835611164569855,0.16813140284395758
StackCube-v1,6,10,0.18181818181818182,dd3122378da3cbf911c76c3f84732961203bc21fbbedf2c6ae1ce54166b4ed15,0,0.0015,object_pos_x+,0.0015,0.0015,0.0,0.0,1,1,,1,1,0.0,3.8984246253967285,0.0,0.0,0.0,0.034537989646196365,0.16813244799100094
StackCube-v1,6,10,0.18181818181818182,dd3122378da3cbf911c76c3f84732961203bc21fbbedf2c6ae1ce54166b4ed15,0,0.0015,object_pos_x-,0.0015,-0.0015,0.0,0.0,1,1,,1,1,0.0,3.8984246253967285,0.0,0.0,0.0,0.034537989646196365,0.16813244799100094
StackCube-v1,6,10,0.18181818181818182,dd3122378da3cbf911c76c3f84732961203bc21fbbedf2c6ae1ce54166b4ed15,0,0.0015,object_pos_y+,0.0015,0.0,0.0015,0.0,1,1,,1,1,0.0,3.8984246253967285,0.0,0.0,0.0,0.034537989646196365,0.16813244799100094
StackCube-v1,6,10,0.18181818181818182,dd3122378da3cbf911c76c3f84732961203bc21fbbedf2c6ae1ce54166b4ed15,0,0.0015,object_pos_y-,0.0015,0.0,-0.0015,0.0,1,1,,1,1,0.0,3.8984246253967285,0.0,0.0,0.0,0.034537989646196365,0.16813244799100094
StackCube-v1,6,10,0.18181818181818182,dd3122378da3cbf911c76c3f84732961203bc21fbbedf2c6ae1ce54166b4ed15,0,0.0015,eef_joint_1+,0.01,0.0,0.01,0.0,1,1,,1,1,0.0,3.8984246253967285,0.0,0.0,0.0,0.034537989646196365,0.16813244799100094
StackCube-v1,6,10,0.18181818181818182,dd3122378da3cbf911c76c3f84732961203bc21fbbedf2c6ae1ce54166b4ed15,0,0.0015,eef_joint_1-,0.01,0.0,-0.01,0.0,1,1,,1,1,0.0,3.8984246253967285,0.0,0.0,0.0,0.034537989646196365,0.16813244799100094
StackCube-v1,6,10,0.18181818181818182,dd3122378da3cbf911c76c3f84732961203bc21fbbedf2c6ae1ce54166b4ed15,1,0.003,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.16666666666666663,3.8984246253967285,0.0,0.0,0.0,0.034537989646196365,0.16813244799100094
StackCube-v1,6,10,0.18181818181818182,dd3122378da3cbf911c76c3f84732961203bc21fbbedf2c6ae1ce54166b4ed15,1,0.003,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.16666666666666663,3.8984246253967285,0.0,0.0,0.0,0.034537989646196365,0.16813244799100094
StackCube-v1,6,10,0.18181818181818182,dd3122378da3cbf911c76c3f84732961203bc21fbbedf2c6ae1ce54166b4ed15,1,0.003,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.16666666666666663,3.8984246253967285,0.0,0.0,0.0,0.034537989646196365,0.16813244799100094
StackCube-v1,6,10,0.18181818181818182,dd3122378da3cbf911c76c3f84732961203bc21fbbedf2c6ae1ce54166b4ed15,1,0.003,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.16666666666666663,3.8984246253967285,0.0,0.0,0.0,0.034537989646196365,0.16813244799100094
StackCube-v1,6,10,0.18181818181818182,dd3122378da3cbf911c76c3f84732961203bc21fbbedf2c6ae1ce54166b4ed15,1,0.003,eef_joint_1+,0.02,0.0,0.02,0.0,1,1,,1,1,0.16666666666666663,3.8984246253967285,0.0,0.0,0.0,0.034537989646196365,0.16813244799100094
StackCube-v1,6,10,0.18181818181818182,dd3122378da3cbf911c76c3f84732961203bc21fbbedf2c6ae1ce54166b4ed15,1,0.003,eef_joint_1-,0.02,0.0,-0.02,0.0,0,1,,1,1,0.16666666666666663,3.8984246253967285,0.0,0.0,0.0,0.034537989646196365,0.16813244799100094
StackCube-v1,6,10,0.18181818181818182,dd3122378da3cbf911c76c3f84732961203bc21fbbedf2c6ae1ce54166b4ed15,2,0.006,object_pos_x+,0.006,0.006,0.0,0.0,1,1,,1,1,0.33333333333333337,3.8984246253967285,0.0,0.0,0.0,0.034537989646196365,0.16813244799100094
StackCube-v1,6,10,0.18181818181818182,dd3122378da3cbf911c76c3f84732961203bc21fbbedf2c6ae1ce54166b4ed15,2,0.006,object_pos_x-,0.006,-0.006,0.0,0.0,1,1,,1,1,0.33333333333333337,3.8984246253967285,0.0,0.0,0.0,0.034537989646196365,0.16813244799100094
StackCube-v1,6,10,0.18181818181818182,dd3122378da3cbf911c76c3f84732961203bc21fbbedf2c6ae1ce54166b4ed15,2,0.006,object_pos_y+,0.006,0.0,0.006,0.0,1,1,,1,1,0.33333333333333337,3.8984246253967285,0.0,0.0,0.0,0.034537989646196365,0.16813244799100094
StackCube-v1,6,10,0.18181818181818182,dd3122378da3cbf911c76c3f84732961203bc21fbbedf2c6ae1ce54166b4ed15,2,0.006,object_pos_y-,0.006,0.0,-0.006,0.0,1,1,,1,1,0.33333333333333337,3.8984246253967285,0.0,0.0,0.0,0.034537989646196365,0.16813244799100094
StackCube-v1,6,10,0.18181818181818182,dd3122378da3cbf911c76c3f84732961203bc21fbbedf2c6ae1ce54166b4ed15,2,0.006,eef_joint_1+,0.04,0.0,0.04,0.0,0,1,,1,1,0.33333333333333337,3.8984246253967285,0.0,0.0,0.0,0.034537989646196365,0.16813244799100094
StackCube-v1,6,10,0.18181818181818182,dd3122378da3cbf911c76c3f84732961203bc21fbbedf2c6ae1ce54166b4ed15,2,0.006,eef_joint_1-,0.04,0.0,-0.04,0.0,0,1,,1,1,0.33333333333333337,3.8984246253967285,0.0,0.0,0.0,0.034537989646196365,0.16813244799100094
StackCube-v1,6,15,0.2727272727272727,08664349675b43d13dc457e05532895f92cb8a1add1d54e4207c97047dfe976c,0,0.0015,object_pos_x+,0.0015,0.0015,0.0,0.0,1,1,,1,1,0.0,3.8984246253967285,0.0,0.0,0.0,0.003172455821186304,0.16813245658684994
StackCube-v1,6,15,0.2727272727272727,08664349675b43d13dc457e05532895f92cb8a1add1d54e4207c97047dfe976c,0,0.0015,object_pos_x-,0.0015,-0.0015,0.0,0.0,1,1,,1,1,0.0,3.8984246253967285,0.0,0.0,0.0,0.003172455821186304,0.16813245658684994
StackCube-v1,6,15,0.2727272727272727,08664349675b43d13dc457e05532895f92cb8a1add1d54e4207c97047dfe976c,0,0.0015,object_pos_y+,0.0015,0.0,0.0015,0.0,1,1,,1,1,0.0,3.8984246253967285,0.0,0.0,0.0,0.003172455821186304,0.16813245658684994
StackCube-v1,6,15,0.2727272727272727,08664349675b43d13dc457e05532895f92cb8a1add1d54e4207c97047dfe976c,0,0.0015,object_pos_y-,0.0015,0.0,-0.0015,0.0,1,1,,1,1,0.0,3.8984246253967285,0.0,0.0,0.0,0.003172455821186304,0.16813245658684994
StackCube-v1,6,15,0.2727272727272727,08664349675b43d13dc457e05532895f92cb8a1add1d54e4207c97047dfe976c,0,0.0015,eef_joint_1+,0.01,0.0,0.01,0.0,1,1,,1,1,0.0,3.8984246253967285,0.0,0.0,0.0,0.003172455821186304,0.16813245658684994
StackCube-v1,6,15,0.2727272727272727,08664349675b43d13dc457e05532895f92cb8a1add1d54e4207c97047dfe976c,0,0.0015,eef_joint_1-,0.01,0.0,-0.01,0.0,1,1,,1,1,0.0,3.8984246253967285,0.0,0.0,0.0,0.003172455821186304,0.16813245658684994
StackCube-v1,6,15,0.2727272727272727,08664349675b43d13dc457e05532895f92cb8a1add1d54e4207c97047dfe976c,1,0.003,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.8984246253967285,0.0,0.0,0.0,0.003172455821186304,0.16813245658684994
StackCube-v1,6,15,0.2727272727272727,08664349675b43d13dc457e05532895f92cb8a1add1d54e4207c97047dfe976c,1,0.003,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.8984246253967285,0.0,0.0,0.0,0.003172455821186304,0.16813245658684994
StackCube-v1,6,15,0.2727272727272727,08664349675b43d13dc457e05532895f92cb8a1add1d54e4207c97047dfe976c,1,0.003,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.33333333333333337,3.8984246253967285,0.0,0.0,0.0,0.003172455821186304,0.16813245658684994
StackCube-v1,6,15,0.2727272727272727,08664349675b43d13dc457e05532895f92cb8a1add1d54e4207c97047dfe976c,1,0.003,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.33333333333333337,3.8984246253967285,0.0,0.0,0.0,0.003172455821186304,0.16813245658684994
StackCube-v1,6,15,0.2727272727272727,08664349675b43d13dc457e05532895f92cb8a1add1d54e4207c97047dfe976c,1,0.003,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.33333333333333337,3.8984246253967285,0.0,0.0,0.0,0.003172455821186304,0.16813245658684994
StackCube-v1,6,15,0.2727272727272727,08664349675b43d13dc457e05532895f92cb8a1add1d54e4207c97047dfe976c,1,0.003,eef_joint_1-,0.02,0.0,-0.02,0.0,0,1,,1,1,0.33333333333333337,3.8984246253967285,0.0,0.0,0.0,0.003172455821186304,0.16813245658684994
StackCube-v1,6,15,0.2727272727272727,08664349675b43d13dc457e05532895f92cb8a1add1d54e4207c97047dfe976c,2,0.006,object_pos_x+,0.006,0.006,0.0,0.0,1,1,,1,1,0.33333333333333337,3.8984246253967285,0.0,0.0,0.0,0.003172455821186304,0.16813245658684994
StackCube-v1,6,15,0.2727272727272727,08664349675b43d13dc457e05532895f92cb8a1add1d54e4207c97047dfe976c,2,0.006,object_pos_x-,0.006,-0.006,0.0,0.0,1,1,,1,1,0.33333333333333337,3.8984246253967285,0.0,0.0,0.0,0.003172455821186304,0.16813245658684994
StackCube-v1,6,15,0.2727272727272727,08664349675b43d13dc457e05532895f92cb8a1add1d54e4207c97047dfe976c,2,0.006,object_pos_y+,0.006,0.0,0.006,0.0,1,1,,1,1,0.33333333333333337,3.8984246253967285,0.0,0.0,0.0,0.003172455821186304,0.16813245658684994
StackCube-v1,6,15,0.2727272727272727,08664349675b43d13dc457e05532895f92cb8a1add1d54e4207c97047dfe976c,2,0.006,object_pos_y-,0.006,0.0,-0.006,0.0,1,1,,1,1,0.33333333333333337,3.8984246253967285,0.0,0.0,0.0,0.003172455821186304,0.16813245658684994
StackCube-v1,6,15,0.2727272727272727,08664349675b43d13dc457e05532895f92cb8a1add1d54e4207c97047dfe976c,2,0.006,eef_joint_1+,0.04,0.0,0.04,0.0,0,1,,1,1,0.33333333333333337,3.8984246253967285,0.0,0.0,0.0,0.003172455821186304,0.16813245658684994
StackCube-v1,6,15,0.2727272727272727,08664349675b43d13dc457e05532895f92cb8a1add1d54e4207c97047dfe976c,2,0.006,eef_joint_1-,0.04,0.0,-0.04,0.0,0,1,,1,1,0.33333333333333337,3.8984246253967285,0.0,0.0,0.0,0.003172455821186304,0.16813245658684994
StackCube-v1,6,20,0.36363636363636365,aad7c79e5fb28d9956ca6bd5309c0c0073d8377b97e0a0d0a27e42aefca05b8f,0,0.0015,object_pos_x+,0.0015,0.0015,0.0,0.0,1,1,,1,1,0.0,3.8984246253967285,0.0,0.0,0.0,0.0012803049758076668,0.1677649461570892
StackCube-v1,6,20,0.36363636363636365,aad7c79e5fb28d9956ca6bd5309c0c0073d8377b97e0a0d0a27e42aefca05b8f,0,0.0015,object_pos_x-,0.0015,-0.0015,0.0,0.0,1,1,,1,1,0.0,3.8984246253967285,0.0,0.0,0.0,0.0012803049758076668,0.1677649461570892
StackCube-v1,6,20,0.36363636363636365,aad7c79e5fb28d9956ca6bd5309c0c0073d8377b97e0a0d0a27e42aefca05b8f,0,0.0015,object_pos_y+,0.0015,0.0,0.0015,0.0,1,1,,1,1,0.0,3.8984246253967285,0.0,0.0,0.0,0.0012803049758076668,0.1677649461570892
StackCube-v1,6,20,0.36363636363636365,aad7c79e5fb28d9956ca6bd5309c0c0073d8377b97e0a0d0a27e42aefca05b8f,0,0.0015,object_pos_y-,0.0015,0.0,-0.0015,0.0,1,1,,1,1,0.0,3.8984246253967285,0.0,0.0,0.0,0.0012803049758076668,0.1677649461570892
StackCube-v1,6,20,0.36363636363636365,aad7c79e5fb28d9956ca6bd5309c0c0073d8377b97e0a0d0a27e42aefca05b8f,0,0.0015,eef_joint_1+,0.01,0.0,0.01,0.0,1,1,,1,1,0.0,3.8984246253967285,0.0,0.0,0.0,0.0012803049758076668,0.1677649461570892
StackCube-v1,6,20,0.36363636363636365,aad7c79e5fb28d9956ca6bd5309c0c0073d8377b97e0a0d0a27e42aefca05b8f,0,0.0015,eef_joint_1-,0.01,0.0,-0.01,0.0,1,1,,1,1,0.0,3.8984246253967285,0.0,0.0,0.0,0.0012803049758076668,0.1677649461570892
StackCube-v1,6,20,0.36363636363636365,aad7c79e5fb28d9956ca6bd5309c0c0073d8377b97e0a0d0a27e42aefca05b8f,1,0.003,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.8984246253967285,0.0,0.0,0.0,0.0012803049758076668,0.1677649461570892
StackCube-v1,6,20,0.36363636363636365,aad7c79e5fb28d9956ca6bd5309c0c0073d8377b97e0a0d0a27e42aefca05b8f,1,0.003,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.8984246253967285,0.0,0.0,0.0,0.0012803049758076668,0.1677649461570892
StackCube-v1,6,20,0.36363636363636365,aad7c79e5fb28d9956ca6bd5309c0c0073d8377b97e0a0d0a27e42aefca05b8f,1,0.003,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.33333333333333337,3.8984246253967285,0.0,0.0,0.0,0.0012803049758076668,0.1677649461570892
StackCube-v1,6,20,0.36363636363636365,aad7c79e5fb28d9956ca6bd5309c0c0073d8377b97e0a0d0a27e42aefca05b8f,1,0.003,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.33333333333333337,3.8984246253967285,0.0,0.0,0.0,0.0012803049758076668,0.1677649461570892
StackCube-v1,6,20,0.36363636363636365,aad7c79e5fb28d9956ca6bd5309c0c0073d8377b97e0a0d0a27e42aefca05b8f,1,0.003,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.33333333333333337,3.8984246253967285,0.0,0.0,0.0,0.0012803049758076668,0.1677649461570892
StackCube-v1,6,20,0.36363636363636365,aad7c79e5fb28d9956ca6bd5309c0c0073d8377b97e0a0d0a27e42aefca05b8f,1,0.003,eef_joint_1-,0.02,0.0,-0.02,0.0,0,1,,1,1,0.33333333333333337,3.8984246253967285,0.0,0.0,0.0,0.0012803049758076668,0.1677649461570892
StackCube-v1,6,20,0.36363636363636365,aad7c79e5fb28d9956ca6bd5309c0c0073d8377b97e0a0d0a27e42aefca05b8f,2,0.006,object_pos_x+,0.006,0.006,0.0,0.0,1,1,,1,1,0.33333333333333337,3.8984246253967285,0.0,0.0,0.0,0.0012803049758076668,0.1677649461570892
StackCube-v1,6,20,0.36363636363636365,aad7c79e5fb28d9956ca6bd5309c0c0073d8377b97e0a0d0a27e42aefca05b8f,2,0.006,object_pos_x-,0.006,-0.006,0.0,0.0,1,1,,1,1,0.33333333333333337,3.8984246253967285,0.0,0.0,0.0,0.0012803049758076668,0.1677649461570892
StackCube-v1,6,20,0.36363636363636365,aad7c79e5fb28d9956ca6bd5309c0c0073d8377b97e0a0d0a27e42aefca05b8f,2,0.006,object_pos_y+,0.006,0.0,0.006,0.0,1,1,,1,1,0.33333333333333337,3.8984246253967285,0.0,0.0,0.0,0.0012803049758076668,0.1677649461570892
StackCube-v1,6,20,0.36363636363636365,aad7c79e5fb28d9956ca6bd5309c0c0073d8377b97e0a0d0a27e42aefca05b8f,2,0.006,object_pos_y-,0.006,0.0,-0.006,0.0,1,1,,1,1,0.33333333333333337,3.8984246253967285,0.0,0.0,0.0,0.0012803049758076668,0.1677649461570892
StackCube-v1,6,20,0.36363636363636365,aad7c79e5fb28d9956ca6bd5309c0c0073d8377b97e0a0d0a27e42aefca05b8f,2,0.006,eef_joint_1+,0.04,0.0,0.04,0.0,0,1,,1,1,0.33333333333333337,3.8984246253967285,0.0,0.0,0.0,0.0012803049758076668,0.1677649461570892
StackCube-v1,6,20,0.36363636363636365,aad7c79e5fb28d9956ca6bd5309c0c0073d8377b97e0a0d0a27e42aefca05b8f,2,0.006,eef_joint_1-,0.04,0.0,-0.04,0.0,0,1,,1,1,0.33333333333333337,3.8984246253967285,0.0,0.0,0.0,0.0012803049758076668,0.1677649461570892
StackCube-v1,6,25,0.45454545454545453,6868c5c8fc6e9a66e3179f29fa31365889413cd7650111fb33d07557385292f5,0,0.0015,object_pos_x+,0.0015,0.0015,0.0,0.0,1,1,,1,1,0.0,3.901655435562134,0.0,0.14000003039836884,0.0,0.0012744319392368197,0.1541665301109402
StackCube-v1,6,25,0.45454545454545453,6868c5c8fc6e9a66e3179f29fa31365889413cd7650111fb33d07557385292f5,0,0.0015,object_pos_x-,0.0015,-0.0015,0.0,0.0,1,1,,1,1,0.0,3.901655435562134,0.0,0.14000003039836884,0.0,0.0012744319392368197,0.1541665301109402
StackCube-v1,6,25,0.45454545454545453,6868c5c8fc6e9a66e3179f29fa31365889413cd7650111fb33d07557385292f5,0,0.0015,object_pos_y+,0.0015,0.0,0.0015,0.0,1,1,,1,1,0.0,3.901655435562134,0.0,0.14000003039836884,0.0,0.0012744319392368197,0.1541665301109402
StackCube-v1,6,25,0.45454545454545453,6868c5c8fc6e9a66e3179f29fa31365889413cd7650111fb33d07557385292f5,0,0.0015,object_pos_y-,0.0015,0.0,-0.0015,0.0,1,1,,1,1,0.0,3.901655435562134,0.0,0.14000003039836884,0.0,0.0012744319392368197,0.1541665301109402
StackCube-v1,6,25,0.45454545454545453,6868c5c8fc6e9a66e3179f29fa31365889413cd7650111fb33d07557385292f5,0,0.0015,eef_joint_1+,0.01,0.0,0.01,0.0,1,1,,1,1,0.0,3.901655435562134,0.0,0.14000003039836884,0.0,0.0012744319392368197,0.1541665301109402
StackCube-v1,6,25,0.45454545454545453,6868c5c8fc6e9a66e3179f29fa31365889413cd7650111fb33d07557385292f5,0,0.0015,eef_joint_1-,0.01,0.0,-0.01,0.0,1,1,,1,1,0.0,3.901655435562134,0.0,0.14000003039836884,0.0,0.0012744319392368197,0.1541665301109402
StackCube-v1,6,25,0.45454545454545453,6868c5c8fc6e9a66e3179f29fa31365889413cd7650111fb33d07557385292f5,1,0.003,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.901655435562134,0.0,0.14000003039836884,0.0,0.0012744319392368197,0.1541665301109402
StackCube-v1,6,25,0.45454545454545453,6868c5c8fc6e9a66e3179f29fa31365889413cd7650111fb33d07557385292f5,1,0.003,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.901655435562134,0.0,0.14000003039836884,0.0,0.0012744319392368197,0.1541665301109402
StackCube-v1,6,25,0.45454545454545453,6868c5c8fc6e9a66e3179f29fa31365889413cd7650111fb33d07557385292f5,1,0.003,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.33333333333333337,3.901655435562134,0.0,0.14000003039836884,0.0,0.0012744319392368197,0.1541665301109402
StackCube-v1,6,25,0.45454545454545453,6868c5c8fc6e9a66e3179f29fa31365889413cd7650111fb33d07557385292f5,1,0.003,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.33333333333333337,3.901655435562134,0.0,0.14000003039836884,0.0,0.0012744319392368197,0.1541665301109402
StackCube-v1,6,25,0.45454545454545453,6868c5c8fc6e9a66e3179f29fa31365889413cd7650111fb33d07557385292f5,1,0.003,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.33333333333333337,3.901655435562134,0.0,0.14000003039836884,0.0,0.0012744319392368197,0.1541665301109402
StackCube-v1,6,25,0.45454545454545453,6868c5c8fc6e9a66e3179f29fa31365889413cd7650111fb33d07557385292f5,1,0.003,eef_joint_1-,0.02,0.0,-0.02,0.0,0,1,,1,1,0.33333333333333337,3.901655435562134,0.0,0.14000003039836884,0.0,0.0012744319392368197,0.1541665301109402
StackCube-v1,6,25,0.45454545454545453,6868c5c8fc6e9a66e3179f29fa31365889413cd7650111fb33d07557385292f5,2,0.006,object_pos_x+,0.006,0.006,0.0,0.0,1,1,,1,1,0.33333333333333337,3.901655435562134,0.0,0.14000003039836884,0.0,0.0012744319392368197,0.1541665301109402
StackCube-v1,6,25,0.45454545454545453,6868c5c8fc6e9a66e3179f29fa31365889413cd7650111fb33d07557385292f5,2,0.006,object_pos_x-,0.006,-0.006,0.0,0.0,1,1,,1,1,0.33333333333333337,3.901655435562134,0.0,0.14000003039836884,0.0,0.0012744319392368197,0.1541665301109402
StackCube-v1,6,25,0.45454545454545453,6868c5c8fc6e9a66e3179f29fa31365889413cd7650111fb33d07557385292f5,2,0.006,object_pos_y+,0.006,0.0,0.006,0.0,1,1,,1,1,0.33333333333333337,3.901655435562134,0.0,0.14000003039836884,0.0,0.0012744319392368197,0.1541665301109402
StackCube-v1,6,25,0.45454545454545453,6868c5c8fc6e9a66e3179f29fa31365889413cd7650111fb33d07557385292f5,2,0.006,object_pos_y-,0.006,0.0,-0.006,0.0,1,1,,1,1,0.33333333333333337,3.901655435562134,0.0,0.14000003039836884,0.0,0.0012744319392368197,0.1541665301109402
StackCube-v1,6,25,0.45454545454545453,6868c5c8fc6e9a66e3179f29fa31365889413cd7650111fb33d07557385292f5,2,0.006,eef_joint_1+,0.04,0.0,0.04,0.0,0,1,,1,1,0.33333333333333337,3.901655435562134,0.0,0.14000003039836884,0.0,0.0012744319392368197,0.1541665301109402
StackCube-v1,6,25,0.45454545454545453,6868c5c8fc6e9a66e3179f29fa31365889413cd7650111fb33d07557385292f5,2,0.006,eef_joint_1-,0.04,0.0,-0.04,0.0,0,1,,1,1,0.33333333333333337,3.901655435562134,0.0,0.14000003039836884,0.0,0.0012744319392368197,0.1541665301109402
